"code", "description"
"7050","White water raftingtrips-Program II-USL Act"
"7050","Yachts-private-sailor power-Program II-USL Act"
"7090","Boat livery-boatsunder 15 tons-Program II-State Act"
"7090","Chartered fishingboat-less than 15 tons-Program II-State Act"
"7090","Drift fishingboat-less than 15 tons-Program II-State Act"
"7090","Gambling vessels-lessthan 15 tons-Program II-State Act"
"7090","Glass bottomboat-tourist attraction-Program II-State Act"
"7090","Harbor tour boat-lessthan 15 tons-Program II-State Act"
"7090","Pilot boats-ProgramII-State Act"
"7090","Riverboat gamblingvessel-less than 15 tons-Program II-State Act"
"7090","Sightseeing boat-lessthan 15 tons-Program II-State Act"
"7090","Vessels-sail-ProgramII-State Act"
"7090","White water raftingtrips-Program II-State Act"
"7090","Yachts-private-sailor power-Program II-State Act"
"7098","Vessels-notself-propelled-Program II-State Act"
"7099","Vessels-notself-propelled-Program II-USL Act"
"7133","Intrastate railroad operation-all employees"
"7133","Railroad operation NOC: all employees"
"7133","Subway operation-allemployees and drivers"
"7151","Interstaterailroads-all employees and drivers-Program I"
"7151","Railroadoperation-all employees including clerical-Program I"
"7152","Interstaterailroads-all employees and drivers-Program II-USL Act"
"7152","Railroadoperation-all employees including clerical-Program II-USL Act"
"7153","Interstaterailroads-all employees and drivers-Program II-State Act"
"7153","Railroadoperation-all employees including clerical-Program II-State Act"
"7207","Riding academy orclub  (MO, NJ)"
"7219","Auto rental orleasing co.-drivers of trucks NOC or other commercial"
"7222","Hauling & stringing of oil or gas pipe lines-"
"7222","Trucking-oil field equipment-all employees"
"7228","Automobile haulaway or driveaway-local hauling only-"
"7228","Automobile repossession operations-local hauling only-"
"7228","Automobile towing company-local hauling only-no other operations"
"7228","Concrete ready mix operations-materials not owned by the insured-local hauling only-"
"7228","Mobile home delivery-by specialist contractor-delivery only-local hauling only-"
"7228","Scaffolding: deliveryof materials only-local hauling only-no installation, repair orremoval"
"7228","Trucking-hauling explosives or ammunition-local hauling only-all employees"
"7228","Trucking-local hauling only-all employees"
"7229","Automobile haulaway or driveaway-long distance hauling-"
"7229","Automobile repossession operations-long distance hauling-"
"7229","Automobile towing company-long distance hauling-no other operations"
"7229","Concrete ready mix operations-materials not owned by the insured-long distance hauling-"
"7229","Mobile home delivery-by specialist contractor-delivery only-long distance hauling-"
"7229","Scaffolding: deliveryof materials only-long distance hauling-no installation, repairor removal"
"7229","Trucking-hauling explosives or ammunition-long distance hauling-all employees"
"7229","Trucking-long distance hauling only-all employees"
"7230","Trucking-parcel or package delivery-all employees"
"7231","Trucking-mail, parcel or package delivery-all employees"
"7232","Trucking-mail, parcel or package delivery-under contract with the U.S. Postal Service-all employees"
"7250","Trucking-haulingexplosives or ammunition-all employees  (AZ, MO)"
"7309","Stevedoring NOC"
"7313","Coal dock operation &stevedoring"
"7313","Ore dock operation &stevedoring"
"7317","Automobile haulawayor driveaway-driving cars on or off vessels"
"7317","Stevedoring-by handor hand trucks exclusively"
"7327","Stevedoring-containerized freight"
"7333","Dredging-alltypes-Program I"
"7335","Dredging-alltypes-Program II-State Act"
"7337","Dredging-alltypes-Program II-USL Act"
"7350","Freight handlingNOC-coverage under Longshore Act"
"7350","Freighthandling-explosives or ammunition-under contract-coverage underLongshore Act"
"7350","Stevedoring-freighthandling NOC-coverage under Longshore Act"
"7360","Aircraft orautomobile-preparing and crating for shipment"
"7360","Freight cars-icing"
"7360","Freight handlingNOC-coverage under State Act"
"7360","Freighthandling-explosives or ammunition-under contract-coverage underState Act"
"7360","Icing refrigeratorcars"
"7360","Refrigeration carloading or unloading"
"7360","Refrigerationcars-icing or re-icing"
"7360","Stevedoring-freighthandling NOC-coverage under State Act"
"7370","Ambulance servicecompanies -all other than garage employees"
"7370","Limousinecompany-non-scheduled -all other than garage employees"
"7370","Taxicab company--all other than garage employees"
"7380","Advertising material distribution-mobile & door to door-"
"7380","Banks and trustcompanies: armored car crews  (bank employees-notcontractors)"
"7380","Bookmobile drivers"
"7380","Chauffeurs & helpers NOC-commercial-"
"7380","Delivery of goods using bicycles-"
"7380","Distributingcompanies-if employees transported to location in cars ortrucks- (samples, advertising circulars telephone directories, etc.)"
"7380","Drivers, chauffeursand their helpers NOC-commercial"
"7380","Food vendors-mobile-"
"7380","Geophysical exploration NOC-all employees"
"7380","Highway operations-toll roads-receipts collectors, traveling-"
"7380","Ice cream vendors-mobile-"
"7380","Sample distributors-transported by car or truck-"
"7380","School bus driver employed by school district-"
"7380","U.S.O. activities-mobile units-"
"7382","Bus companies -all employees other than garage employees"
"7382","Limousine company-scheduled-all other than garage employees-"
"7382","Pilot car service--""wide load, etc."""
"7382","Railroadoperation-street--all other than yard employees"
"7382","School bus driver employed by independent bus company-"
"7382","Street railroads-"
"7382","Trackless trolley operators-"
"7390","Ale or beer dealer-wholesale"
"7390","Beer or ale dealer-wholesale-"
"7394","Demolitionoperations-underwater-Program I"
"7394","Diving-marine-ProgramI"
"7394","Oil Spills-cleaningon navigable waters-Program I"
"7394","Scuba divers innavigable water-Program I"
"7394","Skin divers innavigable water-Program I"
"7394","Wrecking-marine &salvage operations-Program I"
"7395","Demolitionoperations-underwater-Program II-State Act"
"7395","Diving-marine-ProgramII-State Act"
"7395","Oil Spills-cleaningon navigable waters-Program II-State Act"
"7395","Scuba divers innavigable water-Program II-State Act"
"7395","Skin divers innavigable water-Program II-State Act"
"7395","Wrecking-marine &salvage operations-Program II-State Act"
"7398","Demolitionoperations-underwater-Program II-USL Act"
"7398","Diving-marine-ProgramII-USL Act"
"7398","Oil Spills-cleaningon navigable waters-Program II-USL Act"
"7398","Scuba divers innavigable water-Program II-USL Act"
"7398","Skin divers innavigable water-Program II-USL Act"
"7398","Wrecking-marine &salvage operations-Program II-USL Act"
"7403","Aircraft orhelicopter air carrier-scheduled or supplemental-. Allother than flying crew"
"7405","Aircraft orhelicopter air carrier-scheduled or supplemental-flying crew"
"7409","Aircraft orhelicopter aerial application, seeding, herding orscintillometer surveying-flying crew"
"7409","Insectcontrol-spraying from aircraft"
"7409","Weed control-sprayingfrom aircraft"
"7418","Aircraft orhelicopter operation: patrol, photography mapping or surveywork: flying crew (AK, MO)"
"7420","Aircraft orhelicopter aerial forest fire fighting-flying crew"
"7420","Aircraft orhelicopter operation: parachute jumping for publicexhibition-flying crew"
"7420","Aircraft orhelicopter: public exhibition involving stunt flying racing orparachute jumping-flying crew"
"7421","Aircraft orhelicopter: transportation of personnel in conduct of employer'sbusiness-flying crew"
"7422","Aircraftoperation-fixed wing NOC-flying crew"
"7422","Aircraft orhelicopter air ambulance"
"7422","Aircraft orhelicopter flight testing by manufacturer-manufactured under anapproved type certificate-flying crew"
"7422","Aircraft orhelicopter operation: aerial advertising, flying crew"
"7422","Aircraft orhelicopter operation: aerial photography, flying crew"
"7422","Aircraft orhelicopter operation: parachute jumping conducted by licensedskydiving schools"
"7422","Aircraft orhelicopter: patrol, photography-mapping or survey work-flyingcrew"
"7422","Aircraft orhelicopter: sales or service agency-flying crew"
"7422","Balloonist-hot air"
"7422","Mapping or surveywork-aerial-photography-flying crew"
"7422","School-pilottraining-flying instructors"
"7423","Aircraftoperation-fixed wing NOC-. All other than flying crew"
"7423","Aircraftoperation-helicopters NOC-. All other than flying crew"
"7423","Aircraft orhelicopter aerial application, seeding, herding orscintillometer surveying-. All employees other thanflying crew"
"7423","Aircraft orhelicopter air carrier-commuter-. All other than flyingcrew"
"7423","Aircraft or helicopter operation: air carrier-commuter: all other employees"
"7423","Aircraft or helicopter: patrol, photography-mapping or survey work. All other employees"
"7423","Aircraft orhelicopter: public exhibition involving stunt flying racing orparachute jumping . All employees other than flyingcrew"
"7423","Aircraft orhelicopter: sales or service agency . All other thanflying crew"
"7423","Aircraft or helicopter: transportation of personnel in conduct of employer's business-ground crew personnel-"
"7423","Airport or heliport operator-"
"7425","Aircraftoperation-helicopters NOC-flying crew"
"7425","Aircraftoperation-helicopters-sky crane work-flying crew"
"7425","Aircraft orhelicopter operation: aerial logging operations flying crew"
"7425","Aircraft orhelicopter operation: sky crane operations, flying crew"
"7431","Aircraft orhelicopter air carrier-commuter-flying crew"
"7502","Gas company-natural-local distribution"
"7502","Gas distributing-l.p.g..-local"
"7502","Gas works"
"7515","Fuel storage-underground-"
"7515","Oil or gas pipeline operation"
"7520","Fireplug-installation, repair and maintenance"
"7520","Waterworks operation"
"7538","Electric light orpower line clearing of new right-of-ways by line contractor- (clearing of right-of-way performed by contractors alsoengaged in telephone telegraph or alarm line construction shall be assigned to Code7601)"
"7538","Electric light or power line construction"
"7538","Floodlighting ofstadiums, parks, etc.-drivers"
"7539","Electric light or power co. NOC-all employees"
"7539","Steam heating or power co.-all employees"
"7540","Electric light or power cooperative-REA project only-all employees"
"7580","Sewage disposal plant operation"
"7590","Garbage works"
"7600","Cable TV-extension ofservice into homes"
"7600","Cable TV-service orrepair of existing cables"
"7600","Telephone ortelegraph co.: all employees except office exchange or clerical"
"7601","Cable TV-stringing of cable on existing utility poles-"
"7601","Fire alarm, telephone or telegraph line construction"
"7601","Telephone, telegraph or fire alarm line construction"
"7605","Audio or intercommunication system installation-within buildings-"
"7605","Burglar alarm installation or repair"
"7605","Fire alarm installation or repair-"
"7605","Intercommunication systems installation or repair"
"7605","Sound systems installation or repair-"
"7605","Telephone installation-by specialist contractor, not telephone company-"
"7610","Motion pictureproduction: all operations up to the development of negatives &clerical, drivers"
"7610","Radio or televisionbroadcasting station-all employees & clerical, drivers"
"7610","Radio or television broadcasting station-field announcers-"
"7610","Television or radiobroadcasting station-all employees & clerical, drivers"
"7610","Television or radio broadcasting station-field announcers-"
"7611","Cable TV or telephoneline installation-contractors, underground and drivers"
"7611","Telephone or cable TVline installation-contractors, underground and drivers"
"7612","Antennaeinstallation-microwave, on towers"
"7612","Cable TV or telephoneline installation-contractors, overhead and drivers"
"7612","Telephone or cable TVline installation-contractors, overhead and drivers"
"7613","Cable TV or telephoneline installation-contractors, service lines and connection anddrivers"
"7613","Telephone or cable TVline installation-contractors, service lines and connection anddrivers"
"7704","Fire patrol or protective corps"
"7704","Firefighters"
"7704","Forest firefighting-"
"7720","Airport security screening of passengers by contractor-"
"7720","Armored car service company-"
"7720","Bank and trust company contractors-not employees of banks or trust companies-including contracted services such as guards, patrols, messengers, armored car crews-"
"7720","Correction department employees-"
"7720","Detective or patrol agency"
"7720","Forest rangers-"
"7720","Game and fish wardens-"
"7720","Highway operations-toll roads-police officers-"
"7720","Highway patrol-state highway commission-"
"7720","Hunting and fishing guides-"
"7720","Jail employees-"
"7720","Meter readers-parking"
"7720","National guard units-"
"7720","Patrol or detective agency"
"7720","Penitentiary employees-"
"7720","Plant protection-special employees hired for plant protection during strike periods-"
"7720","Police officers"
"7720","Probation officers-"
"7720","Rangers-forest-"
"7720","Security enforcement or protection-contract"
"7720","Security screening-contract-"
"7720","Sheriffs-"
"7720","Truck weighing station inspectors-permanent location"
"7855","Railroad construction: laying of tracks or maintenance by contractors-"
"8001","Florist-store-"
"8001","Plantscaping"
"8001","Store: florist"
"8002","Automobile rentalcompany . all other than garage employees"
"8002","Truck rental -all employees other than garage employees"
"8006","Coffee, tea orgrocery dealer-retail"
"8006","Gasolinestation-self-service and convenience/grocery-retail"
"8006","Grocery(convenience)-retail and gasoline station-self-service"
"8006","Grocery, tea orcoffee dealer-retail"
"8006","Household furnishingsor wearing apparel dealer-retail"
"8006","Store: coffee, tea orspice-retail"
"8006","Store: dairyproducts-retail"
"8006","Store:delicatessen-retail"
"8006","Store: frozen orfrosted food-retail"
"8006","Store: fruit orvegetable-retail"
"8006","Store: grocery-retail"
"8006","Store: vegetable orfruit-retail"
"8006","Tea, coffee orgrocery dealer-retail"
"8006","Wearing apparel orhousehold furnishings dealer-retail"
"8008","Concessions-hat orcoat checkrooms"
"8008","Sewing accessoriesstore"
"8008","Store: clothing,wearing apparel or dry goods-retail"
"8008","Store: drygoods-retail"
"8008","Store: sewingaccessories-retail"
"8008","Store: shoe-retail"
"8010","Agriculturalimplement stores-not farm machinery"
"8010","Air conditioningparts store"
"8010","Bicycles-retail saleor rental-including repair"
"8010","Cutlery parts store"
"8010","Electrical hardwarestores-wholesale or retail"
"8010","Locksmith-includingshop"
"8010","Oil burner and oilburner parts store"
"8010","Radio or televisionparts and accessories stores"
"8010","Refrigerator partsstore"
"8010","Rental-hand-heldmachinery or equipment NOC"
"8010","Sewing machine headsand parts store"
"8010","Store: agriculturalimplement-not farm machinery"
"8010","Store:bicycles-retail sale or rental-including repair"
"8010","Store: electricalhardware-wholesale or retail"
"8010","Store: hardware"
"8010","Store: radio ortelevision parts and accessories"
"8010","Store: ship chandler"
"8013","Coin dealer"
"8013","Diamond cutting orpolishing"
"8013","Hearing aid stores"
"8013","Ophthalmologist-dispensing of optical goods"
"8013","Opticalstores-(surface grinding of lens to be separately rated as 4150)"
"8013","Optometrist"
"8013","Precious metal dealer"
"8013","Precious stonesetting"
"8013","Stamp dealer"
"8013","Store: jewelry-retailor wholesale"
"8013","Sunglasses store"
"8015","Quickprinting-copying or duplication service-all employees &clerical, salespersons, drivers"
"8017","Auctioneers"
"8017","Bakeries-retail storesales"
"8017","Beer and aledealers-retail"
"8017","Camera or photographsupplies stores-retail"
"8017","Carpet, rug, linoleumstore-retail"
"8017","Concessions-beachchairs and umbrellas"
"8017","Concessions-cigaretteor cigar"
"8017","Concessions-doorattendants"
"8017","Concessions-parcel orluggage checkrooms"
"8017","Concessions-rollingchairs"
"8017","Concessions-washroomattendants"
"8017","Demonstrators inretail stores"
"8017","Dental supplydealers-retail"
"8017","Distributingcompanies-if no transportation or governing classification"
"8017","Floorcoverings-retail-carpets, rugs, linoleum"
"8017","Hat cleaning"
"8017","Laundry-self-service"
"8017","Liquor or winestore-retail"
"8017","Luggage stores-retail"
"8017","News butchers"
"8017","Paint stores-retail"
"8017","Pawn shops"
"8017","Penny arcades"
"8017","Pet shops-retail"
"8017","Pharmaceutical orsurgical supply stores-primarily serving walk-in trade"
"8017","Radio or televisionstores"
"8017","Recreational oramusement devices: penny arcades-operation"
"8017","Recreational oramusement devices: skee ball alley operation"
"8017","Shoe repair store"
"8017","Shoe shiningestablishment"
"8017","Shoppers-checkingattentiveness, personality & honesty of store clerks"
"8017","Skee ball alleyoperation"
"8017","Ski shop employees atwinter resorts"
"8017","Sporting goods-retail"
"8017","Store: retail-NOC"
"8017","Tailor shop"
"8017","Television or radiostores"
"8017","Tobacco store-retail"
"8017","Wallpaper or paintstores-retail"
"8018","Appliance (minor)store-wholesale-incidental sale of major appliances"
"8018","Barber or beautyparlor supply houses"
"8018","Beauty supplysales-wholesale"
"8018","Bookstore-wholesale"
"8018","Carpet, rug, linoleumstore-wholesale"
"8018","Charcoaldealers-wholesale-packaged"
"8018","Dry icedealers-wholesale"
"8018","Eggbreaking-including canning & freezing"
"8018","Egg dealers-includinggrading, candling, packing-wholesale"
"8018","Floorcoverings-wholesale-carpets, rugs, linoleum"
"8018","Liquor or winestore-wholesale"
"8018","Mill supply dealers"
"8018","Packaging-contract"
"8018","Paintstores-wholesale"
"8018","Rubber tiredealer-wholesale, no installation"
"8018","Sausage casing-wholesale-no cleaning other than washing"
"8018","Sawdust dealers"
"8018","Soft drinkdistributors-wholesale-no bottling"
"8018","Store: fruit orvegetable-wholesale"
"8018","Store:grocery-wholesale"
"8018","Store: vegetable orfruit-wholesale"
"8018","Store: wholesale NOC"
"8018","Tobaccostore-wholesale"
"8018","Wallpaper or paintstores-wholesale"
"8018","Welding supplydealers"
"8021","Poultrydealers-wholesale-including dressing"
"8021","Store: fish, meat orpoultry dealer-wholesale"
"8021","Store: meat, fish orpoultry dealer-wholesale"
"8031","Cold storagelocker-frozen foods"
"8031","Store: fish, meat orpoultry dealer-retail"
"8031","Store: meat, fish orpoultry-retail"
"8032","Cloth sponging,shrinking, inspection or mending"
"8032","Clothing-mail ordersales, wholesale or retail"
"8032","Store: clothing,wearing apparel or dry goods-wholesale"
"8032","Store: drygoods-wholesale"
"8032","Store: sewingaccessories-wholesale"
"8032","Store: shoe-wholesale"
"8033","Store: meat, groceryand provision (combined)-retail NOC (supermarket type)"
"8033","Store: supermarket"
"8034","Store:grocery-wholesale (AZ, MA, MO, NJ, OK)"
"8039","Store:department-retail"
"8044","Appliance (major) store-wholesale-incidental sale of minor appliances-"
"8044","Furniture rental-chairs, coat racks, dishes, etc.-"
"8044","Hot tub or spa dealer-"
"8044","Piano or organ dealer-"
"8044","Piano stores-"
"8044","Refrigerator, stove or washing machine stores-"
"8044","Spa or hot tub dealer-"
"8044","Store: furniture"
"8045","Store: drug-retail"
"8046","Aircraft parts andaccessories store"
"8046","Automobile accessory store retail-NOC"
"8046","Automotivereplacement parts distributors-wholesale"
"8046","Store: automobile accessories-retail NOC"
"8046","Store: automotivereplacement parts distributors-wholesale"
"8047","Store: drug-wholesale"
"8050","Store: five and tencent"
"8058","Building materialdealer-store employees"
"8058","Home improvementcenter-store employees"
"8058","Lumberyard-storeemployees"
"8061","Store: groceryconvenience-retail (FL, GA, MO, TN)"
"8072","Bookstore-retail"
"8072","Store: book, record,compact disc, software, video or audio cassette retail"
"8102","Agronomists-researchand development of new seeds"
"8102","Bean sorting orhandling"
"8102","Crop inspection forfarms"
"8102","Hybrid seed plantoperation"
"8102","Peanut handling"
"8102","Popcorn dealers"
"8102","Seed merchant"
"8102","Seed sprouting"
"8102","Soil inspection forfarms"
"8103","Clippings dealer"
"8103","Cotton merchant"
"8103","Cotton storage"
"8103","Feathers-washing,steaming, cleaning and renovating"
"8103","Wiping cloth dealerand laundry operations"
"8103","Wool merchant"
"8105","Store: hide orleather dealer"
"8105","Store: leather orhide dealer"
"8106","Concrete: reinforcingrod or bar dealer and drivers"
"8106","Iron or steel merchant"
"8106","Metal service centers (not junk or scrap dealers)-"
"8106","Oil well drilling rigs-warehousing and sale-"
"8106","Steel or iron merchant"
"8107","Contractors' equipment rental-without operator-"
"8107","Contractors' machinery dealer"
"8107","Crane dealer-"
"8107","Crane rental without operator-"
"8107","Logging equipment dealer-"
"8107","Machinery dealer NOC-store or yard-"
"8107","Mud dealers-oil welldrivers"
"8107","Oil or gas well-supplies or equipment dealer-new-store or yard only-"
"8107","Rental-heavy equipment-"
"8111","Gas, steam and hot water apparatus-supplies, dealers-"
"8111","Plumbers' supplies dealer"
"8116","Farm machinery dealer-all operations"
"8116","Farm machinery-leasing or renting without operators-"
"8203","Ice dealer"
"8203","Ice harvesting &storing, drivers"
"8203","Ice -cube or crushed-"
"8204","Building materialyards-used-all employees, local managers, drivers"
"8204","Oil or gaswell-supplies or equipment dealer-used-& local managers, drivers"
"8209","Vegetable packing"
"8215","Feed, hay or graindealer & local managers, drivers"
"8215","Grain, feed or haydealer & local managers, drivers"
"8215","Hay, grain or feeddealer & local managers, drivers"
"8227","Construction orerection permanent yard"
"8232","Building materialdealer-yard, warehouse -all other than store employees"
"8232","Cinder dealers-"
"8232","Concrete-dry mixing & bagging-no"
"8232","Fuel and materialdealer NOC-no secondhand building materials or lumber-& localmanagers, drivers"
"8232","Home improvementcenter--all other than store employees"
"8232","Lumberyard-warehouse-all other than store employees"
"8232","Shingle staining-"
"8232","Wood dealers-kindling and firewood"
"8233","Coal merchant & localmanagers, drivers"
"8235","Cabinet dealer-kitchen-"
"8235","Flooring dealer-hardwood-"
"8235","Paneling dealer-"
"8235","Plywood dealers-"
"8235","Sash, door or assembled millwork dealer"
"8263","Junk dealer"
"8264","Bottle dealer-used-"
"8264","Bottle recycling-beverage-"
"8264","Can recycling-beverage-"
"8264","Container recycling-beverage-bottle or can"
"8264","Paper stock or rag dealer-used-"
"8264","Rag or paper stock dealer-used-"
"8264","Recycling dealer-cans or bottles-"
"8264","Rubber stock dealer-used-"
"8265","Iron or steel scrap dealer"
"8265","Metal shredding plant-"
"8265","Steel or iron scrap dealer"
"8279","Breeding farm or stable"
"8279","Club hunting-no shooting"
"8279","Clubs-riding"
"8279","Dog show-kennel employees"
"8279","Horse show-stable employees-"
"8279","Jockeys-horse"
"8279","Livery or boarding stable-not sales stable-"
"8279","Racetrack operation-horse or dog: stable hands or kennel employees-"
"8279","Riding academy or club"
"8279","Stable or breeding farm"
"8288","Cattle dealer &salespersons, drivers"
"8288","Feed lots-cattle-notoperating farms or ranches, or butchering or packing houseoperations-& salespersons, drivers"
"8288","Feedlot operation-commercial-"
"8288","Livestock dealer orcommission merchant & salespersons, drivers"
"8288","Livestock sales co. &salespersons, drivers"
"8288","Sales stable &salespersons, drivers"
"8288","Stockyard &salespersons, drivers"
"8291","Storagewarehouse-cold"
"8291","Warehousing-coldstorage"
"8292","Cement (dry) storagewarehouse"
"8292","Coffee storagewarehouse"
"8292","Food products(nonperishable) storage warehouse"
"8292","Peanut storagewarehouse"
"8292","Potato storagewarehouse"
"8292","Rice storagewarehouse"
"8292","Storage warehouse NOC"
"8292","Warehousing NOC"
"8293","Furniture moving &storage, drivers"
"8293","Furniture packers-not moving or storage company-"
"8293","Storage warehouse-furniture"
"8293","Warehousing-furniture-"
"8304","Grain elevatoroperation & local managers, drivers"
"8350","Alcoholdealers-bulk-including drivers"
"8350","Anhydrous ammonia-sale and distribution"
"8350","Bottle gas dealer-"
"8350","Gas dealer-l.p.g."
"8350","Gasoline or oil dealer"
"8350","Oil or gasoline dealer"
"8350","Oiling of roads by oil distributors-"
"8350","Roads-oiling: delivery and spreading of oil on roads by oil distributors-"
"8350","Solvents dealers-bulk-"
"8353","Gas dealer-l.p.g. &salespersons, drivers (AL, AZ, FL, GA, LA, MS, MO, OK)"
"8370","Trucking: mechanicsand garage employees (MO, NM, SD)"
"8380","Air conditioning-automobile-installation, service or repair"
"8380","Automobile brake repair-"
"8380","Automobile car wash"
"8380","Automobile glass installation-"
"8380","Automobile inspection stations-"
"8380","Automobile leasingcompany-long-term-all other employees and drivers"
"8380","Automobile muffler repair-"
"8380","Automobile radiator repair-no -"
"8380","Automobile sales agency"
"8380","Automobile sales orservice agency & parts department employees, drivers"
"8380","Automobile service or repair center"
"8380","Automobile window tinting-"
"8380","Brake service or repair-"
"8380","Engine repair-marine-away from water-"
"8380","Gasolinestation-retail- NOC"
"8380","Mobile homedelivery-by specialist contractor-including placement, hook-upof plumbing, electrical and incidental installation activities-"
"8380","Mobile home repair-on-site; assign to appropriate classification for dwelling repair-"
"8380","Mobile home repair-shop-by dealer or specialist contractor-"
"8380","Mobile home sales-all employees other than salespersons-"
"8380","Mobile home windstorm tie-down installation-by dealer-"
"8380","Muffler installation or repair-"
"8380","Race car team-. Separately rate race car drivers as Code 9180"
"8380","Rubber tire dealer-retail-"
"8380","Rubber tire recapping or retreading-"
"8380","Storage battery service station"
"8380","Taximeters-installation or repair-"
"8380","Truck leasingcompany-long-term--all employees other thansalespersons"
"8381","Gasolinestation-self-service only-retail"
"8385","Ambulance servicecompanies-garage employees"
"8385","Automobile rentalcompany: garage employees"
"8385","Bus companies-garageemployees"
"8385","Limousinecompany-garage employees"
"8385","Railroadoperation-street-yard employees"
"8385","Streetrailroads-garage employees"
"8385","Taxicabcompany-garage employees"
"8385","Tracklesstrolley-garage employees"
"8385","Truck rental-garageemployees"
"8387","Automobile servicestation  (HI, LA, MO, NC, NJ, OK, RI, WI)"
"8388","Rubber tiredealers-wholesale or retail, or combined wholesale andretail-including inside salespersons, estimators, servicewriters, customer service representatives and cashiers; repairing and adjusting tires away from thepremises; and accessories"
"8391","Automobile repairshop & parts department employees drivers (LA, MO, OK, RI, WI)"
"8392","Automobile parking lot"
"8392","Automobile storage garage or parking station"
"8392","Concessions-parking lots"
"8393","Automobile bodyrepair"
"8393","Automobile sunroofinstallation"
"8393","Van conversionoperation"
"8500","Metal scrap dealer"
"8601","Airconditioning-non-portable-air flow balancing & testing"
"8601","Architect orengineer-consulting"
"8601","Energy conservationconsultants"
"8601","Engineer orarchitect-consulting"
"8601","Log scaling"
"8601","Oil or gas geologistor scout"
"8601","Surveyor"
"8601","Timber buyers andcruisers"
"8606","Geophysical exploration-seismic-all employees"
"8709","Grain samplingoperation"
"8709","Inspectors ofmerchandise on vessels or docks-coverage under Longshore Act"
"8709","Steamship line oragency-port employees: talliers, checking clerks and repackingof damaged containers-coverage under Longshore Act"
"8709","Stevedoring: talliersand checking clerks engaged in connection with stevedorework-coverage under U.S. Act"
"8709","Weighers, samplers orinspectors of merchandise on vessels or docks or at railwaystations or warehouses-coverage under U.S. Act"
"8719","Inspectors ofmerchandise on vessels or docks-coverage under State Act"
"8719","Steamship line oragency-port employees: talliers, checking clerks and repackingof damaged containers-coverage under State Act"
"8719","Stevedoring: talliersand checking clerks engaged in connection with stevedorework-coverage under State Act"
"8719","Weighers, samplers orinspectors of merchandise on vessels or docks or at railwaystations or warehouses-coverage under State Act"
"8720","Boiler inspection"
"8720","Elevator inspecting"
"8720","Inspection of risksfor insurance or valuation purposes NOC"
"8720","Marine appraiser orsurveyor"
"8720","Pipe testing orinspection-non-destructive-other than radiographic or X-rayprocesses"
"8720","Racetrackoperation-horse or dog: racing officials other than starters orassistants"
"8721","Real estate appraisalcompany-outside employees"
"8726","Steamship line oragency-port employees: superintendents, captains, engineers,stewards or their assistants, pay clerks"
"8734","Salespersons,collectors or messengers outside-Program II-State Act"
"8737","Salespersons,collectors or messengers outside-Program I"
"8738","Salespersons,collectors or messengers outside-Program II-USL Act"
"8742","Advertisingsolicitors"
"8742","Banks and trustcompanies: special officers and armed or unarmed attendants,ushers, door attendants, appraisers, field auditors, runners or messengers"
"8742","Boy and girl scoutcouncils-executive secretaries-office and travel"
"8742","Claim adjusters orspecial agents-insurance co."
"8742","Collectors,messengers or salespersons-outside"
"8742","Cotton classifiers"
"8742","Fund-raisingcampaigns"
"8742","Marketresearch-interviewing consumers in field"
"8742","Messengers,collectors or salespersons-outside"
"8742","Meter reader forutility co.-independent contractor (not employed by utilitycompany)"
"8742","Real estateagency-outside employees & collectors"
"8742","Reporters"
"8742","Salespersons,collectors or messengers-outside"
"8742","Scouts-sports teams"
"8742","U.S.O. activitiesperformed by Travelers' Aid Society"
"8745","News agent ordistributor of magazines or other periodicals-not retaildealer-& salespersons, drivers"
"8748","Automobile leasingcompany-long-term-sales employees"
"8748","Automobilesalespersons"
"8748","Mobile homesales-salespersons"
"8748","Salesperson-autodealership"
"8748","Salesperson-automobile leasing company, long-term"
"8748","Salesperson-boats atinland locations"
"8748","Salesperson-mobilehomes"
"8748","Salesperson-outboardengines"
"8748","Truck leasingcompany-long-term-sales employees"
"8755","Labor union-allemployees"
"8800","Addressing or mailingcompanies & clerical"
"8800","Letter service shop &clerical"
"8800","Mailing or addressingco. & clerical"
"8803","Accountant, auditoror factory cost or office systematizer-traveling"
"8803","Auditors, accountantor factory cost office systematizer-traveling"
"8803","Computer systemdesigners or programmers-traveling"
"8803","Factory cost oroffice systematizer, accountant or auditor-traveling"
"8803","Office or factorycost systematizer, accountant or auditor-traveling"
"8803","Premiumauditors-insurance"
"8805","Clerical officeemployees NOC-Program II-State Act"
"8810","Air trafficcontroller"
"8810","Airline orhelicopter-ticket sellers away from airport"
"8810","Artists (refer toscope for restrictions)"
"8810","Auditors-performingaudits at their employer's locations"
"8810","Banks and trustcompanies"
"8810","Boy and girl scoutcouncils-clerical office employees"
"8810","Bus terminal ticketsellers"
"8810","Check cashing store"
"8810","Clerical officeemployees NOC"
"8810","Computer systemdesigners or programmers-exclusively office"
"8810","Curator-library ormuseum"
"8810","Drafting employees"
"8810","Newspaperpublishers-employees such as designers, proofreaders and editors"
"8810","Photographiccomposition-computerized"
"8810","Public library ormuseum-professional employees & clerical"
"8810","Racetrackoperation-horse or dog: pari-mutuel clerks cashiers & clericalemployees"
"8810","Store: check cashing"
"8810","Telephone answeringservice"
"8814","Clerical officeemployees NOC-Program I"
"8815","Clerical officeemployees NOC-Program II-USL Act"
